DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	Eukaryota_genome_counts
Ganaspis_brasiliensis_species_1922239	6
Eschrichtius_robustus_species_9764	6
Drosophila_mauritiana_species_7226	6
Tylopilus_aff._balloui_species_2126720	6
Gossypium_raimondii_species_29730	6
Cladosporium_cladosporioides_species_29917	6
Tenebrio_molitor_species_7067	6
Starmerella_bombicola_species_75736	6
Phragmites_australis_species_29695	6
Galleria_mellonella_species_7137	6
Portunus_trituberculatus_species_210409	5
Lyophyllum_decastes_species_64660	5
Haliaeetus_albicilla_species_8969	5
Eleusine_indica_species_29674	5
Culex_pipiens_species_7175	5
Fusarium_temperatum_species_767483	5
Dioscorea_cayenensis_species_29710	5
Solanum_commersonii_species_4109	5
Nicotiana_tabacum_species_4097	5
Cystobasidium_ongulense_species_1930695	5
Popillia_japonica_species_7064	5
Cryptosporidium_ubiquitum_species_857276	5
Alternaria_brassicae_species_29911	5
Rhizopogon_sp._AM-2018a_species_2107715	5
Pichia_inconspicua_species_52247	5
Catharanthus_roseus_species_4058	5
Penicillium_cf._chrysogenum_species_3062267	5
Mangifera_indica_species_29780	5
Rosa_chinensis_species_74649	5
Trachinotus_ovatus_species_173339	5
Episyrphus_balteatus_species_286459	5
Maudiozyma_bulderi_species_112263	5
Gossypium_arboreum_species_29729	5
Herpotrichiellaceae_sp._species_1933427	5
Bathycoccus_calidus_species_3126210	5
Fusarium_meridionale_species_282269	5
Vigna_angularis_species_3914	5
Drosophila_immigrans_species_7250	5
Lipomyces_tetrasporus_species_54092	5
Vigna_mungo_species_3915	5
Venturia_pyrina_species_415593	5
Camelus_bactrianus_species_9837	5
Hippopotamus_amphibius_species_9833	5
Fusarium_austroamericanum_species_282268	5
Citrus_glauca_species_76963	5
Naegleria_lovaniensis_species_51637	5
Pararge_aegeria_species_116150	5
Fusarium_cortaderiae_species_281068	5
Vanilla_planifolia_species_51239	5
Ophiocordyceps_sinensis_species_72228	5
Coemansia_aciculifera_species_417176	5
Dugong_dugon_species_29137	5
Drosophila_albomicans_species_7291	5
Salix_suchowensis_species_1278906	5
Pleurotus_tuoliensis_species_879823	5
Coemansia_erecta_species_147472	5
Caenorhabditis_remanei_species_31234	5
Trifolium_repens_species_3899	5
Penaeus_monodon_species_6687	5
Nelumbo_nucifera_species_4432	5
Vombatus_ursinus_species_29139	5
Panthera_onca_species_9690	5
Oryctes_rhinoceros_species_72550	5
Penaeus_vannamei_species_6689	5
Citrus_unshiu_species_55188	5
Waitea_zeae_species_49569	5
Leptinotarsa_decemlineata_species_7539	5
Pleurotus_pulmonarius_species_28995	5
Nakaseomyces_bracarensis_species_273131	5
Felis_catus_species_9685	5
Sebastes_fasciatus_species_394691	5
Daubentonia_madagascariensis_species_31869	5
Cyphellophora_europaea_species_293227	5
Pieris_napi_species_78633	5
Panthera_leo_species_9689	5
Alternaria_brassicicola_species_29001	5
Geranomyces_variabilis_species_109894	5
Podila_verticillata_species_78898	5
Anastrepha_ludens_species_28586	5
Fusarium_redolens_species_48865	5
Meloidogyne_javanica_species_6303	5
Macrobrachium_rosenbergii_species_79674	5
Rubus_idaeus_species_32247	5
Ciona_intestinalis_species_7719	5
Perkinsus_olseni_species_32597	5
Daldinia_eschscholtzii_species_292717	5
Prunus_dulcis_species_3755	5
Avena_sativa_species_4498	5
Meloidogyne_graminicola_species_189291	5
Malus_sylvestris_species_3752	5
Brassica_nigra_species_3710	5
Brassica_juncea_species_3707	5
Pongo_pygmaeus_species_9600	5
Heliconius_doris_species_33455	5
Ophiosphaerella_korrae_species_33176	5
Perilla_frutescens_species_48386	5
Heliconius_ethilla_species_33418	5
Heliconius_charithonia_species_33434	5
Symphalangus_syndactylus_species_9590	5
Lycaon_pictus_species_9622	5
Colletotrichum_liriopes_species_708192	5
Schwanniomyces_etchellsii_species_28550	5
Trichoderma_arundinaceum_species_490622	5
Fasciola_hepatica_species_6192	5
Diplodia_seriata_species_420778	5
Drepanopeziza_brunnea_species_698440	5
Acropora_cervicornis_species_6130	5
Gossypium_barbadense_species_3634	5
Malus_ioensis_species_106557	5
Cafeteria_roenbergensis_species_33653	5
Marmota_monax_species_9995	5
Malus_baccata_species_106549	5
Muntiacus_reevesi_species_9886	5
Odocoileus_virginianus_species_9874	5
Odocoileus_hemionus_species_9872	5
Ochotona_princeps_species_9978	5
Malus_fusca_species_106553	5
Chlamydotis_macqueenii_species_187382	5
Thomomys_bottae_species_10013	5
Esox_lucius_species_8010	5
Electrophorus_electricus_species_8005	5
Armillaria_gallica_species_47427	5
Drosophila_auraria_species_47315	5
Diplocarpon_coronariae_species_2795749	5
Fasciola_gigantica_species_46835	5
Trichothecium_roseum_species_47278	5
Sapajus_apella_species_9515	5
uncultured_ciliate_species_187299	5
Humulus_lupulus_species_3486	5
Tausonia_pullulans_species_82525	5
Bubo_scandiacus_species_371907	5
Naematelia_aurantialba_species_371454	5
Secale_cereale_species_4550	5
Avicennia_marina_species_82927	5
Trifolium_pratense_species_57577	5
Cyclopterus_lumpus_species_8103	5
Trichophyton_soudanense_species_69891	5
Berkeleyomyces_rouxiae_species_2035830	5
Vigna_radiata_species_157791	5
Polyporus_umbellatus_species_158314	5
Piromyces_sp._species_45796	5
Wickerhamiella_sorbophila_species_45607	5
Betta_splendens_species_158456	5
Talaromyces_amestolkiae_species_1196081	5
Plodia_interpunctella_species_58824	5
Plasmopara_halstedii_species_4781	5
Ensete_ventricosum_species_4639	5
Plasmodium_chabaudi_species_5825	5
Squalius_cephalus_species_8284	5
Thunnus_thynnus_species_8237	5
Benincasa_hispida_species_102211	5
Vitis_rupestris_species_103352	5
Daphnia_pulicaria_species_35523	5
Sungouiella_intermedia_species_45354	5
Anopheles_cruzii_species_68878	5
Wickerhamiella_versatilis_species_27304	5
Schwanniomyces_polymorphus_species_27301	5
Globisporangium_cylindrosporum_species_186163	5
Tetradesmus_obliquus_species_3088	5
Pipistrellus_pipistrellus_species_59474	5
Diplocarpon_rosae_species_946125	5
Pyrus_communis_species_23211	5
Labeo_rohita_species_84645	5
Coniochaeta_endophytica_species_2546457	5
Scedosporium_apiospermum_species_563466	5
Santalum_album_species_35974	5
Trypanosomatidae_sp._JR-2017a_species_2029559	5
Rhinolophus_ferrumequinum_species_59479	5
Carassius_gibelio_species_101364	5
Anoplolepis_gracilipes_species_354296	5
Fusarium_pseudograminearum_species_101028	5
Brachypodium_distachyon_species_15368	5
Leishmania_guyanensis_species_5670	5
Meriones_unguiculatus_species_10047	5
Camellia_meiocarpa_species_479407	5
Haemaphysalis_longicornis_species_44386	5
Leishmania_amazonensis_species_5659	5
Zymoseptoria_ardabiliae_species_1173716	5
Serpula_lacrymans_species_85982	5
Chiloscyllium_plagiosum_species_36176	5
Arabidopsis_lyrata_species_59689	5
Tyrophagus_putrescentiae_species_59818	5
Mustela_nivalis_species_36239	5
Phytophthora_rubi_species_129364	5
Phytophthora_lateralis_species_129355	5
Arhopalus_rusticus_species_256647	5
Aureococcus_anophagefferens_species_44056	5
Juncus_effusus_species_13579	5
Melopsittacus_undulatus_species_13146	5
Channa_argus_species_215402	5
Aspergillus_fischeri_species_36630	5
Penicillium_crustosum_species_36656	5
Metarhizium_rileyi_species_1649241	5
Alligator_mississippiensis_species_8496	5
Fusarium_sporotrichioides_species_5514	5
Coccidioides_immitis_species_5501	5
Colletotrichum_truncatum_species_5467	5
Carcharodon_carcharias_species_13397	5
Brettanomyces_naardenensis_species_13370	5
Hypophthalmichthys_molitrix_species_13095	5
Clarias_gariepinus_species_13013	5
Blastocystis_hominis_species_12968	5
Aspergillus_brasiliensis_species_319629	5
Jatropha_curcas_species_180498	5
Puccinia_graminis_species_5297	5
Calonectria_henricotiae_species_1868870	5
Heterodera_schachtii_species_97005	5
Chlorocebus_sabaeus_species_60711	5
Pyrrhopyge_sergius_species_2585947	5
Ortholexis_holocausta_species_2585879	5
Enterocytozoon_hepatopenaei_species_646526	5
Citrus_maxima_species_37334	5
Saccharina_japonica_species_88149	5
Falco_biarmicus_species_345155	5
Colletotrichum_cereale_species_343994	5
Zootoca_vivipara_species_8524	5
Lasioglossum_calceatum_species_88504	5
Phialophora_chinensis_species_1851181	5
Fusarium_subglutinans_species_42677	5
Paecilomyces_dactylethromorphus_species_644134	5
Vaccinium_vitis-idaea_species_180772	5
Candida_dubliniensis_species_42374	5
Lichtheimia_corymbifera_species_42458	5
Syngnathus_typhle_species_161592	5
Prunus_avium_species_42229	5
Metschnikowia_matae_species_1697385	5
Annulohypoxylon_stygium_species_326628	5
Drosophila_bipectinata_species_42026	5
Laburnicola_rhizohalophila_species_2602009	5
Eriocheir_sinensis_species_95602	5
Lithohypha_guttulata_species_1690604	5
Camelina_sativa_species_90675	5
Myodes_glareolus_species_447135	5
Gyromitra_venenata_species_2857109	5
Penicillium_fuscoglaucum_species_463681	5
Monilinia_fructicola_species_38448	5
Pythium_oligandrum_species_41045	5
Cryomyces_antarcticus_species_329879	5
Pichia_membranifaciens_species_4926	5
Arabidopsis_arenosa_species_38785	5
Dasytricha_ruminantium_species_40806	5
Apiospora_arundinis_species_335852	5
Flammulina_velutipes_species_38945	5
Leptopilina_boulardi_species_63433	5
Fraxinus_excelsior_species_38873	5
Coniothyrium_glycines_species_1077358	5
Vanessa_tameamea_species_334116	5
Ilyonectria_robusta_species_1079257	5
Petrochromis_trewavasae_species_244518	5
Aspergillus_ochraceus_species_40380	5
Ostrinia_furnacalis_species_93504	5
Hanseniaspora_opuntiae_species_211096	5
Oryza_meridionalis_species_40149	5
Clavispora_santaluciae_species_2699536	5
Agroathelia_rolfsii_species_39291	5
Monodon_monoceros_species_40151	5
Menidia_menidia_species_238744	5
Isotricha_sp._YL-2021b_species_2893168	5
Spodoptera_exigua_species_7107	5
Litchi_chinensis_species_151069	5
Plenodomus_lingam_species_5022	5
Dioszegia_hungarica_species_4972	5
Antiaris_toxicaria_species_241857	4
Bipolaris_zeicola_species_5017	4
Rhamphochromis_sp._'chilingali'_species_454631	4
Taphrina_deformans_species_5011	4
Botrytis_fabae_species_182092	4
Lagorchestes_conspicillatus_species_65624	4
Hypsizygus_marmoreus_species_39966	4
Macrotis_lagotis_species_92651	4
Pavo_cristatus_species_9049	4
Azolla_caroliniana_species_39631	4
Aricia_agestis_species_91739	4
Umbelopsis_isabellina_species_91625	4
Camarosporium_strobilinum_species_2949312	4
Aspergillus_alliaceus_species_209559	4
Astur_gentilis_species_8957	4
Prunella_vulgaris_species_39358	4
Grus_americana_species_9117	4
Allacma_fusca_species_39272	4
Plectosphaerella_cucumerina_species_40658	4
Cryptosporidium_meleagridis_species_93969	4
Juglans_hindsii_species_91216	4
Barbus_barbus_species_40830	4
Peronospora_belbahrii_species_622444	4
Quercus_robur_species_38942	4
Inonotus_hispidus_species_40469	4
Maudiozyma_saulgeensis_species_1789683	4
Riptortus_pedestris_species_329032	4
Abramis_brama_species_38527	4
Sordariomycetes_sp._species_1709940	4
Echinochloa_crus-galli_species_90397	4
Eudromia_elegans_species_8805	4
Perognathus_longimembris_species_38669	4
Micromonas_pusilla_species_38833	4
Gavialis_gangeticus_species_94835	4
[Candida]_ipomoeae_species_1807681	4
Calendula_officinalis_species_41496	4
Anopheles_atroparvus_species_41427	4
Monilinia_fructigena_species_38457	4
Bradysia_coprophila_species_38358	4
Lomentospora_prolificans_species_41688	4
Ara_ararauna_species_9226	4
Passerculus_sandwichensis_species_161624	4
Monascus_pilosus_species_89488	4
Colletotrichum_chrysophilum_species_1836956	4
Phoenix_dactylifera_species_42345	4
Zygosaccharomyces_mellis_species_42258	4
Syngnathus_acus_species_161584	4
Metschnikowia_bowlesiae_species_1699426	4
Ditylenchus_destructor_species_166010	4
Drosophila_sulfurigaster_species_88886	4
Ceratocystis_platani_species_88771	4
Cytospora_mali_species_578113	4
Aspergillus_fumigatiaffinis_species_340414	4
Calypte_anna_species_9244	4
Silene_latifolia_species_37657	4
Fusarium_sacchari_species_42676	4
Fusarium_nygamai_species_42673	4
Morus_bassanus_species_37578	4
Laccaria_trichodermophora_species_344589	4
Pampus_argenteus_species_206143	4
Inonotus_obliquus_species_167356	4
Cladosporium_cucumerinum_species_166633	4
Wolffia_australiana_species_161112	4
Ornithorhynchus_anatinus_species_9258	4
Podospora_anserina_species_2587412	4
Pyrrhopyge_thericles_species_2585955	4
Aotus_nancymaae_species_37293	4
Arctocephalus_gazella_species_37190	4
Dasyurus_hallucatus_species_9280	4
Mugilogobius_chulae_species_88201	4
Hirundo_rustica_species_43150	4
Arthrobotrys_flagrans_species_97331	4
Ictidomys_tridecemlineatus_species_43179	4
Anopheles_darlingi_species_43151	4
Mastacembelus_armatus_species_205130	4
Sanghuangporus_sanghuang_species_1659845	4
Ovis_canadensis_species_37174	4
Spheniscus_magellanicus_species_37081	4
Anabrus_simplex_species_316456	4
Caretta_caretta_species_8467	4
Nasalis_larvatus_species_43780	4
Yponomeuta_cagnagella_species_2567736	4
Malaclemys_terrapin_species_8485	4
Chelydra_serpentina_species_8475	4
Ambrosiozyma_monospora_species_43982	4
Matricaria_chamomilla_species_98504	4
Exophiala_oligosperma_species_215243	4
Sminthopsis_crassicaudata_species_9301	4
Fusarium_vorosii_species_569361	4
Petrogale_xanthopus_species_9325	4
Chironomus_riparius_species_315576	4
Saccharomycopsis_malanga_species_44092	4
Saccharomycopsis_schoenii_species_44080	4
Hemileia_vastatrix_species_203904	4
Rhinocladiella_mackenziei_species_86056	4
Acropora_muricata_species_159855	4
Chilo_suppressalis_species_168631	4
Leishmania_chagasi_species_44271	4
Clavelina_lepadiformis_species_159417	4
Trichuris_trichiura_species_36087	4
Rhynchophorus_ferrugineus_species_354439	4
Zonotrichia_albicollis_species_44394	4
Verpa_bohemica_species_44609	4
Barnettozyma_californica_species_36038	4
Claviceps_arundinis_species_1623583	4
Scopulariopsis_brevicaulis_species_561152	4
Parachlorella_kessleri_species_3074	4
Caenorhabditis_nigoni_species_1611254	4
Ipomoea_trifida_species_35884	4
Rousettus_aegyptiacus_species_9407	4
Katreus_johnstonii_species_1607945	4
Erinaceus_europaeus_species_9365	4
Auxenochlorella_protothecoides_species_3075	4
Aquarana_catesbeiana_species_8400	4
Cyanidioschyzon_merolae_species_45157	4
Pygathrix_nigripes_species_310352	4
Apostichopus_japonicus_species_307972	4
Caligus_rogercresseyi_species_217165	4
Clarias_macrocephalus_species_35657	4
Orygma_luctuosum_species_169492	4
[Candida]_aaseri_species_45518	4
Nematostella_vectensis_species_45351	4
Enhydra_lutris_species_34882	4
Monomorium_pharaonis_species_307658	4
Nycticebus_coucang_species_9470	4
Lemur_catta_species_9447	4
Folsomia_candida_species_158441	4
Aspergillus_neotritici_species_2932460	4
Diaporthe_helianthi_species_158607	4
Grampus_griseus_species_83653	4
Boehmeria_nivea_species_83906	4
Babjeviella_inositovora_species_45609	4
Prototheca_wickerhamii_species_3111	4
Wickerhamiella_domercqiae_species_45788	4
Lates_calcarifer_species_8187	4
Acanthopagrus_latus_species_8177	4
Perca_fluviatilis_species_8168	4
Pseudosimochromis_babaulti_species_8156	4
Trichoderma_endophyticum_species_1567481	4
Willisornis_vidua_species_1566151	4
Solanum_acaule_species_103871	4
Oryza_meyeriana_species_83307	4
Haplochromis_burtoni_species_8153	4
Diaporthe_citri_species_83186	4
Ganoderma_boninense_species_34458	4
Fusarium_cf._verticillioides_species_2778375	4
Pythium_myriotylum_species_82941	4
Cheilosia_soror_species_368781	4
Pseudosimochromis_marginatus_species_46578	4
Patiria_miniata_species_46514	4
Trichophyton_violaceum_species_34388	4
Melinaea_menophilus_species_304554	4
Bactrocera_minax_species_104690	4
Eucalyptus_camaldulensis_species_34316	4
Ateles_geoffroyi_species_9509	4
Urtica_dioica_species_3501	4
Calidris_pugnax_species_198806	4
Poecilia_reticulata_species_8081	4
Aspergillus_versicolor_species_46472	4
Trichosporon_inkin_species_82517	4
Bactrocera_oleae_species_104688	4
Dione_vanillae_species_2795540	4
Salmo_trutta_species_8032	4
Cydia_pomonella_species_82600	4
Monopis_laevigella_species_691988	4
Vitis_labrusca_x_Vitis_vinifera_species_105599	4
Maniola_hyperantus_species_2795564	4
Hypophthalmichthys_nobilis_species_7965	4
Dactylellina_cionopaga_species_47266	4
Chlorophyta_sp._species_2448168	4
Armillaria_ostoyae_species_47428	4
Drosophila_novamexicana_species_47314	4
Macaca_nemestrina_species_9545	4
Leucosporidium_creatinivorum_species_106004	4
Meristemomyces_frigidus_species_1508187	4
Niphatidae_sp._species_2922390	4
Anguilla_anguilla_species_7936	4
Amia_calva_species_7924	4
Acipenser_ruthenus_species_7906	4
Latimeria_chalumnae_species_7897	4
Fusarium_longipes_species_694270	4
Carica_papaya_species_3649	4
Fagopyrum_esculentum_species_3617	4
Maylandia_zebra_species_106582	4
Malus_sieversii_species_106567	4
Malus_orientalis_species_106562	4
Dryas_iulia_species_33453	4
Heliconius_himera_species_33442	4
Spinacia_oleracea_species_3562	4
Colletotrichum_higginsianum_species_80884	4
Diplodinium_dentatum_species_47889	4
Rhizophora_apiculata_species_106626	4
Dromiciops_gliroides_species_33562	4
Clarias_fuscus_species_33541	4
Tuta_absoluta_species_702717	4
Colletotrichum_asianum_species_702518	4
Drechslera_avenae_species_33199	4
Heliconius_sapho_species_33433	4
Theropithecus_gelada_species_9565	4
Oreochromis_aureus_species_47969	4
Aphis_gossypii_species_80765	4
Torulaspora_globosa_species_48254	4
Gulo_gulo_species_48420	4
Populus_trichocarpa_species_3694	4
Lipomyces_doorenjongii_species_383834	4
Heliconius_congener_species_33422	4
Lampetra_fluviatilis_species_7748	4
Xenotilapia_sima_species_32515	4
Ningaui_ridei_species_32553	4
Ursus_americanus_species_9643	4
Vulpes_vulpes_species_9627	4
Vitis_bryoniifolia_species_390140	4
Symphodus_melops_species_171736	4
Rhododendron_molle_species_49168	4
Poecile_atricapillus_species_48891	4
Lathyrus_sativus_species_3860	4
Trichoderma_hamatum_species_49224	4
Salvia_hispanica_species_49212	4
Cicer_arietinum_species_3827	4
Neonectria_ditissima_species_78410	4
Raphanus_raphanistrum_species_109996	4
Solanum_pinnatisectum_species_50273	4
Chironomidae_sp._species_2827493	4
Zalophus_californianus_species_9704	4
Puma_concolor_species_9696	4
Aspergillus_ruber_species_396024	4
Arabis_alpina_species_50452	4
Stylophora_pistillata_species_50429	4
Hypoxylon_rubiginosum_species_110542	4
Vitis_sinocinerea_species_153477	4
Vicia_sativa_species_3908	4
Trifolium_subterraneum_species_3900	4
Oryza_coarctata_species_77588	4
Lucilia_cuprina_species_7375	4
Drosophila_serrata_species_7274	4
Dendroctonus_ponderosae_species_77166	4
Sciurus_carolinensis_species_30640	4
